2|46|114|QLAVA|1175.615|-695.278|96|344.847|344.847|96
2|46|114|QLAVA|2090.385|-227.611|96|330.691|330.691|96
2|46|114|QLAVA|1023.154|-227.611|94.541|315.136|315.136|94.541
2|46|114|QLAVA|1937.923|-695.278|79.594|265.314|265.314|79.594
2|46|114|QLAVA|1633.0|84.167|70.15|233.833|233.833|70.15
2|46|114|QLAVA|2090.385|-539.389|60.765|202.55|202.55|60.765
2|46|114|QLAVA|1328.077|84.167|60.32|201.067|201.067|60.32
2|46|114|QLAVA|1328.077|-71.722|59.192|197.305|197.305|59.192
2|46|114|QLAVA|1480.538|-695.278|57.214|190.714|190.714|57.214
2|46|114|QLAVA|1175.615|84.167|49.937|166.457|166.457|49.937
2|46|114|QLAVA|1937.923|84.167|48.874|162.914|162.914|48.874
2|46|114|QLAVA|1633.0|-851.167|48.372|161.24|161.24|48.372
2|46|114|QLAVA|1785.462|-851.167|47.935|159.783|159.783|47.935
2|46|114|QLAVA|2395.308|-227.611|47.347|157.824|157.824|47.347
2|46|114|QLAVA|1480.538|-851.167|46.45|154.833|154.833|46.45
2|46|114|QLAVA|870.692|-851.167|39.686|132.285|132.285|39.686
2|46|114|QLAVA|1328.077|-227.611|37.329|124.43|124.43|37.329
2|46|114|QLAVA|1633.0|-695.278|35.964|119.88|119.88|35.964
2|46|114|QLAVA|1785.462|-71.722|35.629|118.763|118.763|35.629
2|46|114|QLAVA|1480.538|-71.722|35.016|116.718|116.718|35.016
2|46|114|QLAVA|2395.308|-71.722|34.16|113.866|113.866|34.16
2|46|114|QLAVA|1023.154|84.167|32.95|109.834|109.834|32.95
2|46|114|QLAVA|2090.385|84.167|32.171|107.238|107.238|32.171
2|46|114|QLAVA|2090.385|-851.167|31.135|103.782|103.782|31.135
2|46|114|QLAVA|870.692|-695.278|30|92.264|92.264|30
2|46|114|QLAVA|1328.077|-383.5|30|88.923|88.923|30
2|46|114|QLAVA|2242.846|-539.389|30|85.084|85.084|30
2|46|114|QLAVA|1480.538|240.056|30|77.944|77.944|30
2|46|114|QLAVA|1328.077|-1007.056|30|76.944|76.944|30
2|46|114|QLAVA|1785.462|240.056|30|74.798|74.798|30
2|46|114|QLAVA|1175.615|-1007.056|30|61.839|61.839|30
2|46|114|QLAVA|2395.308|-383.5|30|61.512|61.512|30
2|46|114|QLAVA|1480.538|-539.389|30|60.836|60.836|30
2|46|114|QLAVA|2242.846|84.167|30|59.025|59.025|30
2|46|114|QLAVA|870.692|84.167|30|53.211|53.211|30
2|46|114|QLAVA|1328.077|240.056|30|48.205|48.205|30
2|46|114|QLAVA|1785.462|-539.389|30|47.465|47.465|30
2|46|114|QLAVA|1633.0|-1007.056|30|45.0|45.0|30
2|46|114|QLAVA|870.692|-539.389|30|43.426|43.426|30
2|46|114|QLAVA|1937.923|-1007.056|30|42.974|42.974|30
2|46|114|QLAVA|1023.154|-1007.056|30|40.847|40.847|30
2|46|114|QLAVA|1785.462|-1007.056|30|39.462|39.462|30
2|46|114|QLAVA|2547.769|-227.611|30|37.94|37.94|30
2|46|114|QLAVA|1785.462|-227.611|30|37.016|37.016|30
2|46|114|QLAVA|870.692|-1007.056|30|19.854|19.854|30
2|46|114|QLAVA|1175.615|240.056|30|18.305|18.305|30
2|46|114|QLAVA|1937.923|240.056|30|18.175|18.175|30
2|46|114|QLAVA|2090.385|-1007.056|30|14.944|14.944|30
2|46|114|QLAVA|718.231|-227.611|30|12.231|12.231|30
2|46|114|QLAVA|718.231|-851.167|30|10.661|10.661|30
1|309|2|LAVA|1600.0|-1038.0|47.0|83.2|32.0|51.7
1|309|2|LAVA|1600.0|-1038.0|141.0|83.2|32.0|51.7
0|53|0|QLAVA|1600.0|-1088.0|30|8.0|8.0|30
0|54|0|QLAVA|1600.0|-1148.0|30|52.0|52.0|30
0|55|0|QLAVA|1600.0|-1272.0|30|64.0|64.0|30
0|55|0|QLAVA|1600.0|-1416.0|30|64.0|64.0|30
0|55|0|QLAVA|1600.0|-1560.0|30|64.0|64.0|30
0|96|0|QLAVA|1600.0|-1893.333|30|64.0|64.0|30
0|96|0|QLAVA|1600.0|-2032.0|30|64.0|64.0|30
0|98|0|QLAVA|3136.0|-1781.5|30|64.0|64.0|30
0|98|0|QLAVA|3136.0|-1912.5|30|64.0|64.0|30
0|98|0|QLAVA|3136.0|-1978.0|30|64.0|64.0|30
0|98|0|QLAVA|3136.0|-2043.5|30|64.0|64.0|30
0|100|0|QLAVA|3150.0|-896.0|30|9.899|9.899|30
0|103|0|QLAVA|3136.0|-1048.0|30|64.0|64.0|30
0|103|0|QLAVA|3136.0|-1192.0|30|64.0|64.0|30
0|104|0|QLAVA|2973.091|-2176.0|30|64.0|64.0|30
0|104|0|QLAVA|2519.273|-2176.0|30|64.0|64.0|30
0|104|0|QLAVA|2368.0|-2176.0|30|64.0|64.0|30
0|104|0|QLAVA|2216.727|-2176.0|30|64.0|64.0|30
0|104|0|QLAVA|1914.182|-2176.0|30|64.0|64.0|30
0|104|0|QLAVA|1762.909|-2176.0|30|64.0|64.0|30
0|104|0|QLAVA|2670.545|-2176.0|30|41.455|41.455|30
0|104|0|QLAVA|2821.818|-2176.0|30|29.818|29.818|30
0|104|0|QLAVA|3124.364|-2176.0|30|8.228|8.228|30
0|104|0|QLAVA|1611.636|-2176.0|30|8.228|8.228|30
0|109|0|QLAVA|3136.0|-1338.667|30|64.0|64.0|30
0|109|0|QLAVA|3136.0|-1488.0|30|64.0|64.0|30
0|109|0|QLAVA|3136.0|-1637.333|30|64.0|64.0|30
0|218|0|QLAVA|5880.0|-952.0|30|8.0|8.0|30
2|354|114|QLAVA|3840.0|4548.0|30|64.0|64.0|30
0|355|0|QLAVA|3856.0|-4928.0|30|64.0|64.0|30
2|361|114|QLAVA|3840.0|4464.0|30|16.0|16.0|30
2|362|114|QLAVA|3896.0|3860.0|30|56.635|56.635|30
2|362|114|QLAVA|3948.0|3860.0|30|37.566|37.566|30
2|362|114|QLAVA|3844.0|3860.0|30|10.619|10.619|30
0|478|0|QLAVA|4080.0|-4928.0|30|64.0|64.0|30
0|479|0|QLAVA|3632.0|-4928.0|30|64.0|64.0|30
0|480|0|QLAVA|3408.0|-4928.0|30|64.0|64.0|30
2|482|114|QLAVA|3856.0|4368.0|30|48.0|48.0|30
2|482|114|QLAVA|3856.0|4208.0|30|48.0|48.0|30
2|482|114|QLAVA|3856.0|4048.0|30|48.0|48.0|30
2|814|114|QLAVA|1663.667|3538.182|96|368.881|368.881|96
2|814|114|QLAVA|1969.0|3538.182|84.51|281.701|281.701|84.51
2|814|114|QLAVA|2885.0|4493.818|83.232|277.441|277.441|83.232
