1|1494|2|QLAVA|-2480.0|4116.0|52.0|18.4|24.8|57.2
1|1494|2|QLAVA|-2480.0|4116.0|156.0|18.4|24.8|57.2
1|1494|2|QLAVA|-2480.0|4116.0|260.0|18.4|24.8|57.2
1|1496|2|QLAVA|-2496.0|4032.0|52.0|16.0|41.6|57.2
1|1496|2|QLAVA|-2496.0|4032.0|156.0|16.0|41.6|57.2
1|1496|2|QLAVA|-2496.0|4032.0|260.0|16.0|41.6|57.2
1|1498|2|QLAVA|-2488.0|3984.0|52.0|12|20.8|57.2
1|1498|2|QLAVA|-2488.0|3984.0|156.0|12|20.8|57.2
1|1498|2|QLAVA|-2488.0|3984.0|260.0|12|20.8|57.2
1|3703|2|QLAVA|-2480.0|3948.0|52.0|18.4|24.8|57.2
1|3703|2|QLAVA|-2480.0|3948.0|156.0|18.4|24.8|57.2
1|3703|2|QLAVA|-2480.0|3948.0|260.0|18.4|24.8|57.2
1|3864|2|QLAVA|-2488.0|4080.0|52.0|12|20.8|57.2
1|3864|2|QLAVA|-2488.0|4080.0|156.0|12|20.8|57.2
1|3864|2|QLAVA|-2488.0|4080.0|260.0|12|20.8|57.2
0|111|0|QLAVA|-2220.0|4040.0|30|24.0|24.0|30
0|111|0|QLAVA|-2116.0|4040.0|30|8.0|8.0|30
0|111|0|QLAVA|-2264.0|4032.0|30|8.0|8.0|30
0|131|0|QLAVA|-2456.0|4096.0|30|21.466|21.466|30
1|1456|2|QLAVA|-2448.0|4096.0|12.0|16.0|41.6|13.2
0|132|0|QLAVA|-2456.0|4032.0|30|24.0|24.0|30
1|1458|2|QLAVA|-2448.0|4032.0|12.0|16.0|41.6|13.2
0|133|0|QLAVA|-2456.0|3968.0|30|21.466|21.466|30
1|1460|2|QLAVA|-2448.0|3968.0|12.0|16.0|41.6|13.2
0|333|0|QLAVA|-288.0|2504.0|30|8.0|8.0|30
0|369|0|QLAVA|-224.0|3232.0|30|79.196|79.196|30
0|480|0|QLAVA|-2400.0|5024.0|30|79.196|79.196|30
0|490|0|QLAVA|-2352.0|3968.0|30|16.0|16.0|30
0|490|0|QLAVA|-2352.0|4096.0|30|32.0|32.0|30
0|490|0|QLAVA|-2352.0|4032.0|30|80.0|80.0|30
