7|4992.0|1232.0|1|160
256|6176.0|-192.0|1|198
455|3424.0|-1364.0|1|16
485|3456.0|-2832.0|0|254
613|-1328.0|-192.0|1|222
630|-1600.0|-192.0|1|100630
3682|-928.0|-228.0|1|23
3684|2272.0|2348.0|1|103684
2453|560.0|-3532.0|1|19
2312|1980.0|3352.0|1|12
2313|1980.0|3336.0|1|12
2314|1980.0|3320.0|1|12
2315|1980.0|3304.0|1|12
2316|1980.0|3288.0|1|12
2317|1980.0|3272.0|1|12
2318|1980.0|3256.0|1|12
2319|1980.0|3240.0|1|12
2320|1980.0|3224.0|1|12
2321|1980.0|3208.0|1|12
2322|1980.0|3368.0|1|12
2323|1980.0|3384.0|1|12
2324|1400.0|3352.0|1|13
2325|1400.0|3384.0|1|13
2326|1400.0|3336.0|1|13
2327|1400.0|3320.0|1|13
2328|1400.0|3304.0|1|13
2329|1400.0|3288.0|1|13
2330|1400.0|3272.0|1|13
2331|1400.0|3256.0|1|13
2332|1400.0|3240.0|1|13
2333|1400.0|3224.0|1|13
2334|1400.0|3368.0|1|13
2335|1400.0|3208.0|1|13
1683|-832.0|1568.0|1|34
1688|-960.0|1568.0|1|36
1692|-1088.0|1568.0|1|38
