UTNTSkyEdge_tnt03a1_16_0|16|0|1|10|10|-576.0|0.0|-560.0|-48.0|-568.4743416490253|-24.15811388300842|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|58.0|16.0|16.8|snow|-|SG000309|-|118
UTNTSkyEdge_tnt03a1_17_0|17|0|1|9|9|-768.0|192.0|-576.0|0.0|-672.3535533905932|95.64644660940672|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|42.0|16.0|16.8|snow|-|SG000310|-|119
UTNTSkyEdge_tnt03a1_18_0|18|0|1|8|8|-960.0|576.0|-880.0|488.0|-920.369970036698|531.6636636030019|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|37.0|16.0|15.6|snow|-|SG000311|-|120
UTNTSkyEdge_tnt03a1_19_0|19|0|1|7|7|-1088.0|960.0|-1008.0|880.0|-1048.3535533905933|919.6464466094068|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|112.0|16.0|13.999999999999998|snow|-|SG000312|-|121
UTNTSkyEdge_tnt03a1_20_0|20|0|1|27|27|-1024.0|1216.0|-1088.0|960.0|-1056.4850712500727|1088.1212678125182|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|231.75528163|16.0|9.6|snow|-|SG000313|-|122
UTNTSkyEdge_tnt03a1_21_0|21|0|1|27|27|-1152.0|1408.0|-1024.0|1216.0|-1088.416025147169|1311.7226499018873|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|1.0|16.0|9.6|snow|-|SG000313|-|122
UTNTSkyEdge_tnt03a1_23_0|23|0|1|4|4|-1152.0|1984.0|-1216.0|1664.0|-1184.4902903378454|1824.0980580675691|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|76.0|16.0|10.799999999999999|snow|-|SG000314|-|123
UTNTSkyEdge_tnt03a1_24_0|24|0|1|3|3|-1280.0|2240.0|-1152.0|1984.0|-1216.4472135955|2111.77639320225|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|302.0|16.0|9.6|snow|-|SG000315|-|124
UTNTSkyEdge_tnt03a1_25_0|25|0|1|3|3|-1472.0|2240.0|-1280.0|2240.0|-1376.0|2239.5|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|110.0|16.0|9.6|snow|-|SG000315|-|124
UTNTSkyEdge_tnt03a1_26_0|26|0|1|26|26|-1536.0|2304.0|-1472.0|2240.0|-1504.3535533905933|2271.6464466094067|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|19.771540502|16.0|7.999999999999999|snow|-|SG000316|-|125
UTNTSkyEdge_tnt03a1_27_0|27|0|1|26|26|-1728.0|2240.0|-1536.0|2304.0|-1631.8418861169916|2271.525658350975|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|329.385770251|16.0|7.199999999999999|snow|-|SG000316|-|125
UTNTSkyEdge_tnt03a1_28_0|28|0|1|26|26|-1792.0|2048.0|-1728.0|2240.0|-1759.5256583509747|2143.8418861169916|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|127.0|16.0|7.199999999999999|snow|-|SG000316|-|125
UTNTSkyEdge_tnt03a1_29_0|29|0|1|4|4|-1728.0|1792.0|-1792.0|2048.0|-1759.5149287499273|1920.1212678125182|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|247.385770251|16.0|10.799999999999999|snow|-|SG000314|-|123
UTNTSkyEdge_tnt03a1_30_0|30|0|1|4|4|-1792.0|1600.0|-1728.0|1792.0|-1759.5256583509747|1695.8418861169916|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|45.0|16.0|10.799999999999999|snow|-|SG000314|-|123
UTNTSkyEdge_tnt03a1_33_0|33|0|1|6|6|-1792.0|1088.0|-1664.0|1280.0|-1727.583974852831|1183.7226499018873|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|110.0|16.0|12.0|snow|-|SG000317|-|126
UTNTSkyEdge_tnt03a1_34_0|34|0|1|2|2|-2112.0|896.0|-2176.0|1024.0|-2143.5527864045002|960.22360679775|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|66.0|16.0|24|snow|-|SG000318|-|127
UTNTSkyEdge_tnt03a1_35_0|35|0|1|30|30|-2240.0|816.0|-2136.0|844.0|-2187.870013263276|829.5171921207397|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|29.0|16.0|22.8|snow|-|SG000319|-|128
UTNTSkyEdge_tnt03a1_36_0|36|0|1|28|28|-2592.0|952.0|-2544.0|936.0|-2568.1581138830084|943.5256583509747|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|266.91788104|16.0|20.4|snow|-|SG000320|-|129
UTNTSkyEdge_tnt03a1_37_0|37|0|1|28|28|-2752.0|832.0|-2696.0|864.0|-2723.7519305308215|847.5658784289378|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|50.0|16.0|22.4625|snow|-|SG000320|-|129
UTNTSkyEdge_tnt03a1_46_0|46|0|1|69|69|-2880.0|384.0|-2936.0|432.0|-2907.674604313272|408.37962830118266|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|76.0|16.0|24|snow|-|SG000321|-|130
UTNTSkyEdge_tnt03a1_47_0|47|0|1|15|15|-2496.0|512.0|-2568.0|488.0|-2532.1581138830084|500.47434164902523|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|298.477882201|16.0|23.4|snow|-|SG000322|-|131
UTNTSkyEdge_tnt03a1_48_0|48|0|1|52|52|-2224.0|416.0|-2336.0|448.0|-2279.8626394360513|432.4807619738204|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|5.0|16.0|23.4|snow|-|SG000323|-|132
UTNTSkyEdge_tnt03a1_50_0|50|0|1|13|13|-1472.0|256.0|-1704.0|348.0|-1587.8156871398585|302.4647889516613|240.0|240.0|240.0|ICEY|XA00TEX|1.0|1.0|380.529003976|16.0|22.2|snow|-|SG000324|-|133
