UTNTSkyEdge_tnt01gpt_19_0|19|0|1|1|1|1083.82609|752.0|1136.0|512.0|1109.4244568167524|631.8937851837508|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003771|-|1307
UTNTSkyEdge_tnt01gpt_20_0|20|0|1|1|1|1136.0|512.0|784.0|192.0|959.6636636030019|352.36997003669796|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003771|-|1307
UTNTSkyEdge_tnt01gpt_21_0|21|0|1|1|1|784.0|192.0|160.0|256.0|472.0510144327493|224.4973907193055|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003771|-|1307
UTNTSkyEdge_tnt01gpt_22_0|22|0|1|1|1|160.0|256.0|115.40518|496.81203|138.1942310026276|376.4970596293601|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003771|-|1307
UTNTSkyEdge_tnt01gpt_29_0|29|0|1|1|1|105.8376|548.47696|80.0|688.0|93.41044100249223|618.3295246300911|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003771|-|1307
UTNTSkyEdge_tnt01gpt_30_0|30|0|1|1|1|80.0|688.0|270.00823|945.06996|175.40620307170835|816.2377844707775|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003771|-|1307
UTNTSkyEdge_tnt01gpt_37_0|37|0|1|1|1|420.41106|1068.66871|784.0|1136.0|602.2965746363858|1101.8427139986734|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003771|-|1307
UTNTSkyEdge_tnt01gpt_38_0|38|0|1|1|1|784.0|1136.0|954.0|976.0|868.6573176504975|1055.6359000036537|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003771|-|1307
UTNTSkyEdge_tnt01gpt_677_0|677|0|1|117|117|352.0|1056.0|420.41106|1068.66871|386.29657459663645|1061.8427139913124|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003772|-|1308
UTNTSkyEdge_tnt01gpt_686_0|686|0|1|117|117|332.91674|1030.18148|352.0|1056.0|342.8604580254211|1042.7935444081536|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003772|-|1308
UTNTSkyEdge_tnt01gpt_689_0|689|0|1|119|119|270.00823|945.06996|330.24|1026.56|300.52620306765687|985.517784465296|512.0|512.0|512.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003773|-|1309
UTNTSkyEdge_tnt01gpt_690_0|690|0|1|121|121|115.40518|496.81203|105.8376|548.47696|111.11303100186119|522.7355396334988|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003774|-|1310
UTNTSkyEdge_tnt01gpt_1062_0|1062|0|1|191|191|3056.0|5296.0|3056.0|5168.0|3055.5|5232.0|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003775|-|1311
UTNTSkyEdge_tnt01gpt_1070_0|1070|0|1|193|193|3056.0|5696.0|3056.0|5664.0|3055.5|5680.0|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003776|-|1312
UTNTSkyEdge_tnt01gpt_1071_0|1071|0|1|193|193|3040.0|5712.0|3056.0|5696.0|3047.6464466094067|5703.646446609407|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003776|-|1312
UTNTSkyEdge_tnt01gpt_1073_0|1073|0|1|195|195|1456.0|5696.0|1470.4|5712.0|1463.5716470731236|5703.665517634189|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003777|-|1313
UTNTSkyEdge_tnt01gpt_1076_0|1076|0|1|195|195|1456.0|5664.0|1456.0|5696.0|1456.5|5680.0|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003777|-|1313
UTNTSkyEdge_tnt01gpt_1082_0|1082|0|1|197|197|1456.0|5168.0|1456.0|5296.0|1456.5|5232.0|640.0|640.0|640.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003778|-|1314
UTNTSkyEdge_tnt01gpt_1097_0|1097|0|1|201|201|330.24|1026.56|304.0|1020.0|316.99873218748183|1023.7650712500727|512.0|512.0|512.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003779|-|1315
UTNTSkyEdge_tnt01gpt_1102_0|1102|0|1|201|201|304.0|1145.84845|332.91674|1030.18148|317.97329874746043|1087.8936971973492|512.0|512.0|512.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003779|-|1315
UTNTSkyEdge_tnt01gpt_1579_0|1579|0|1|447|447|153.53789|1088.0|80.0|1088.0|116.768945|1088.5|512.0|512.0|512.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003780|-|1316
UTNTSkyEdge_tnt01gpt_1580_0|1580|0|1|447|447|80.0|1088.0|80.0|1296.0|80.5|1192.0|512.0|512.0|512.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003780|-|1316
UTNTSkyEdge_tnt01gpt_1581_0|1581|0|1|447|447|80.0|1296.0|304.0|1296.0|192.0|1295.5|512.0|512.0|512.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003780|-|1316
UTNTSkyEdge_tnt01gpt_1582_0|1582|0|1|447|447|304.0|1296.0|304.0|1145.84845|303.5|1220.924225|512.0|512.0|512.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003780|-|1316
UTNTSkyEdge_tnt01gpt_1589_0|1589|0|1|448|448|256.0|1008.0|178.3886|988.59715|217.07303218748183|998.7836462500727|512.0|512.0|512.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003781|-|1317
UTNTSkyEdge_tnt01gpt_1590_0|1590|0|1|448|448|178.3886|988.59715|153.53789|1088.0|166.44831625294316|1038.419842801036|512.0|512.0|512.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|22|rock|-|SG003781|-|1317
UTNTSkyEdge_tnt01gpt_2_0_terrain_1_0|2|0|2|0|2|879.08347|976.0|904.541|914.541|891.3502962400219|945.0791558544671|64.0|64.0|64.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|14|rock|-|SG003782|-|1318|1|0|2|QGRASS|-|1.0|1.0|0.0|0.0|0.0|QROCK3|-|1.0|1.0|0.0|0.0|0.0|0.0|64.0|64.0|640.0|640.0|640.0|640.0
UTNTSkyEdge_tnt01gpt_2_0_terrain_1_1|2|0|2|0|2|879.08347|976.0|904.541|914.541|892.2741737599783|945.4618441455331|64.0|64.0|64.0|QROCK3|QGRASS|1.0|1.0|0.0|0.0|14|grass|-|SG003783|-|1319|1|1|2|QGRASS|-|1.0|1.0|0.0|0.0|0.0|QROCK3|-|1.0|1.0|0.0|0.0|0.0|0.0|64.0|64.0|640.0|640.0|640.0|640.0
UTNTSkyEdge_tnt01gpt_3_0_terrain_1_0|3|0|2|0|2|904.541|914.541|1000.0|875.0|952.079155856972|894.3085612389842|64.0|64.0|64.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|14|rock|-|SG003782|-|1318|1|0|2|QGRASS|-|1.0|1.0|0.0|0.0|0.0|QROCK3|-|1.0|1.0|0.0|0.0|0.0|0.0|64.0|64.0|640.0|640.0|640.0|640.0
UTNTSkyEdge_tnt01gpt_3_0_terrain_1_1|3|0|2|0|2|904.541|914.541|1000.0|875.0|952.4618441430282|895.2324387610159|64.0|64.0|64.0|QROCK3|QGRASS|1.0|1.0|0.0|0.0|14|grass|-|SG003784|-|1319|1|1|2|QGRASS|-|1.0|1.0|0.0|0.0|0.0|QROCK3|-|1.0|1.0|0.0|0.0|0.0|0.0|64.0|64.0|640.0|640.0|640.0|640.0
UTNTSkyEdge_tnt01gpt_3_0_terrain_2_1|3|0|2|0|0|904.541|914.541|1000.0|875.0|952.079155856972|894.3085612389842|0.0|0.0|0.0|QROCK3|GRAVE02|1.0|1.0|0.0|0.0|14|gravel|-|SG003785|-|1318|2|1|0|GRAVE02|-|1.0|1.0|0.0|0.0|0.0|QROCK3|-|1.0|1.0|0.0|0.0|0.0|0.0|64.0|64.0|640.0|640.0|640.0|640.0
UTNTSkyEdge_tnt01gpt_4_0_terrain_1_0|4|0|2|0|2|1000.0|875.0|1042.57492|892.63537|1021.4788041307179|883.355746233885|64.0|64.0|64.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|14|rock|-|SG003782|-|1318|1|0|2|QGRASS|-|1.0|1.0|0.0|0.0|0.0|QROCK3|-|1.0|1.0|0.0|0.0|0.0|0.0|64.0|64.0|640.0|640.0|640.0|640.0
UTNTSkyEdge_tnt01gpt_4_0_terrain_1_1|4|0|2|0|2|1000.0|875.0|1042.57492|892.63537|1021.0961158692821|884.2796237661149|64.0|64.0|64.0|QROCK3|QGRASS|1.0|1.0|0.0|0.0|14|grass|-|SG003786|-|1319|1|1|2|QGRASS|-|1.0|1.0|0.0|0.0|0.0|QROCK3|-|1.0|1.0|0.0|0.0|0.0|0.0|64.0|64.0|640.0|640.0|640.0|640.0
UTNTSkyEdge_tnt01gpt_21_0_terrain_2_1|21|0|1|1|1|784.0|192.0|160.0|256.0|472.0510144327493|224.4973907193055|-64.0|-64.0|-64.0|QROCK3|QGRASS|1.0|1.0|0.0|0.0|14|grass|-|SG003787|-|1307|2|1|1|QGRASS|-|1.0|1.0|0.0|0.0|0.0|QROCK3|-|1.0|1.0|0.0|0.0|-64.0|-64.0|0|0|640.0|640.0|0|0
UTNTSkyEdge_tnt01gpt_24_0_terrain_1_0|24|0|2|1|121|137.48421|377.58529|189.054|398.946|163.4604452143478|387.8037046116669|-16.0|-16.0|-16.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|14|rock|-|SG003771|-|1307|1|0|121|QGRASS|-|1.0|1.0|0.0|0.0|0.0|QROCK3|-|1.0|1.0|0.0|0.0|-64.0|-64.0|-16.0|-16.0|640.0|640.0|640.0|640.0
UTNTSkyEdge_tnt01gpt_24_0_terrain_1_1|24|0|2|1|121|137.48421|377.58529|189.054|398.946|163.0777647856522|388.7275853883331|-16.0|-16.0|-16.0|QROCK3|QGRASS|1.0|1.0|0.0|0.0|14|grass|-|SG003788|-|1310|1|1|121|QGRASS|-|1.0|1.0|0.0|0.0|0.0|QROCK3|-|1.0|1.0|0.0|0.0|-64.0|-64.0|-16.0|-16.0|640.0|640.0|640.0|640.0
UTNTSkyEdge_tnt01gpt_25_0_terrain_1_0|25|0|2|1|121|189.054|398.946|216.0|464.0|202.98894039159478|431.2816597935267|-16.0|-16.0|-16.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|14|rock|-|SG003771|-|1307|1|0|121|QGRASS|-|1.0|1.0|0.0|0.0|0.0|QROCK3|-|1.0|1.0|0.0|0.0|-64.0|-64.0|-16.0|-16.0|640.0|640.0|640.0|640.0
UTNTSkyEdge_tnt01gpt_25_0_terrain_1_1|25|0|2|1|121|189.054|398.946|216.0|464.0|202.0650596084052|431.6643402064733|-16.0|-16.0|-16.0|QROCK3|QGRASS|1.0|1.0|0.0|0.0|14|grass|-|SG003789|-|1310|1|1|121|QGRASS|-|1.0|1.0|0.0|0.0|0.0|QROCK3|-|1.0|1.0|0.0|0.0|-64.0|-64.0|-16.0|-16.0|640.0|640.0|640.0|640.0
UTNTSkyEdge_tnt01gpt_26_0_terrain_1_0|26|0|2|1|121|216.0|464.0|189.054|529.054|202.98894039159478|496.7183402064733|-16.0|-16.0|-16.0|QROCK3|QROCK3|1.0|1.0|0.0|0.0|14|rock|-|SG003771|-|1307|1|0|121|QGRASS|-|1.0|1.0|0.0|0.0|0.0|QROCK3|-|1.0|1.0|0.0|0.0|-64.0|-64.0|-16.0|-16.0|640.0|640.0|640.0|640.0
UTNTSkyEdge_tnt01gpt_26_0_terrain_1_1|26|0|2|1|121|216.0|464.0|189.054|529.054|202.0650596084052|496.3356597935267|-16.0|-16.0|-16.0|QROCK3|QGRASS|1.0|1.0|0.0|0.0|14|grass|-|SG003790|-|1310|1|1|121|QGRASS|-|1.0|1.0|0.0|0.0|0.0|QROCK3|-|1.0|1.0|0.0|0.0|-64.0|-64.0|-16.0|-16.0|640.0|640.0|640.0|640.0
