UTNTLavaLip_tntle_1817_0|1817|0|339|74|4864.0|-1408.0|4512.0|-1728.0|4688.0|-1568.0|-128.0|-128.0|-128.0|QLAVA|LAVA|4.0
UTNTLavaLip_tntle_1818_0|1818|0|447|74|3648.0|-1920.0|2368.0|-1536.0|3008.0|-1728.0|-127.0|-127.0|-127.0|QLAVA|LAVA|4.0
UTNTLavaLip_tntle_1819_0|1819|0|332|74|2304.0|0.0|3200.0|384.0|2752.0|192.0|-128.0|-128.0|-128.0|QLAVA|LAVA|4.0
UTNTLavaLip_tntle_1827_0|1827|0|447|74|1792.0|-960.0|2304.0|0.0|2048.0|-480.0|-127.0|-127.0|-127.0|QLAVA|LAVA|4.0
UTNTLavaLip_tntle_1828_0|1828|0|447|74|2368.0|-1536.0|1792.0|-960.0|2080.0|-1248.0|-127.0|-127.0|-127.0|QLAVA|LAVA|4.0
UTNTLavaLip_tntle_1838_0|1838|0|447|74|4512.0|-1728.0|3648.0|-1920.0|4080.0|-1824.0|-127.0|-127.0|-127.0|QLAVA|LAVA|4.0
UTNTLavaLip_tntle_5675_0|5675|0|2346|2370|-1941.0|1200.0|-1926.0|1205.0|-1933.5|1202.5|216.0|216.0|216.0|QLAVA|LAVAHR|1.976423537605237
UTNTLavaLip_tntle_13628_0|13628|0|2312|2311|-1973.0|988.0|-1969.0|1001.0|-1971.0|994.5|48.0|48.0|48.0|QLAVA|LAVAHR|1.7001838135919305
UTNTLavaLip_tntle_13632_0|13632|0|2319|2318|-1644.0|304.0|-1658.0|332.0|-1651.0|318.0|240.0|240.0|240.0|QLAVA|LAVAHR|3.6336104634371584
UTNTLavaLip_tntle_13643_0|13643|0|2315|2336|-2070.0|1089.0|-2060.0|1081.0|-2065.0|1085.0|184.0|184.0|184.0|QLAVA|LAVAHR|1.375
UTNTLavaLip_tntle_13647_0|13647|0|2313|2310|-959.0|942.0|-941.0|923.0|-950.0|932.5|-40.0|-40.0|-40.0|QLAVA|LAVAHR|2.3717082451262845
UTNTLavaLip_tntle_13654_0|13654|0|2319|2318|-1686.0|358.0|-1728.0|375.0|-1707.0|366.5|240.0|240.0|240.0|QLAVA|LAVAHR|3.6336104634371584
UTNTLavaLip_tntle_13657_0|13657|0|2348|2347|-2035.0|1048.0|-2022.0|1064.0|-2028.5|1056.0|152.0|152.0|152.0|QLAVA|LAVAHR|2.576941016011038
UTNTLavaLip_tntle_13660_0|13660|0|2322|2309|-902.0|1109.0|-892.0|1097.0|-897.0|1103.0|0.0|0.0|0.0|QLAVA|LAVAHR|1.940521837032503
UTNTLavaLip_tntle_13665_0|13665|0|2315|2336|-2060.0|1081.0|-2049.0|1081.0|-2054.5|1081.0|184.0|184.0|184.0|QLAVA|LAVAHR|1.375
UTNTLavaLip_tntle_13675_0|13675|0|2308|2307|-967.0|1126.0|-979.0|1117.0|-973.0|1121.5|-88.0|-88.0|-88.0|QLAVA|LAVAHR|1.7897276329095442
UTNTLavaLip_tntle_13677_0|13677|0|2322|2309|-892.0|1097.0|-875.0|1092.0|-883.5|1094.5|0.0|0.0|0.0|QLAVA|LAVAHR|1.940521837032503
UTNTLavaLip_tntle_13685_0|13685|0|2320|2323|-828.0|1133.0|-811.0|1136.0|-819.5|1134.5|176.0|176.0|176.0|QLAVA|LAVAHR|2.0953818267800264
UTNTLavaLip_tntle_13700_0|13700|0|2359|2365|-2127.0|1131.0|-2121.0|1143.0|-2124.0|1137.0|384.0|384.0|384.0|QLAVA|LAVAHR|1.6770509831248424
UTNTLavaLip_tntle_13707_0|13707|0|2308|2307|-979.0|1117.0|-991.0|1099.0|-985.0|1108.0|-88.0|-88.0|-88.0|QLAVA|LAVAHR|1.7897276329095442
UTNTLavaLip_tntle_13717_0|13717|0|2346|2370|-1908.0|1219.0|-1894.0|1237.0|-1901.0|1228.0|216.0|216.0|216.0|QLAVA|LAVAHR|1.976423537605237
UTNTLavaLip_tntle_13732_0|13732|0|2320|2323|-865.0|1171.0|-860.0|1155.0|-862.5|1163.0|176.0|176.0|176.0|QLAVA|LAVAHR|2.0953818267800264
UTNTLavaLip_tntle_13750_0|13750|0|2313|2310|-965.0|960.0|-959.0|942.0|-962.0|951.0|-40.0|-40.0|-40.0|QLAVA|LAVAHR|2.3717082451262845
UTNTLavaLip_tntle_13755_0|13755|0|2334|2316|-2073.0|1113.0|-2063.0|1125.0|-2068.0|1119.0|280.0|280.0|280.0|QLAVA|LAVAHR|1.9525624189766635
UTNTLavaLip_tntle_13759_0|13759|0|2312|2311|-1967.0|1020.0|-1973.0|1035.0|-1970.0|1027.5|48.0|48.0|48.0|QLAVA|LAVAHR|1.7001838135919305
UTNTLavaLip_tntle_13761_0|13761|0|2382|2357|-771.0|441.0|-792.0|409.0|-781.5|425.0|256.0|256.0|256.0|QLAVA|LAVAHR|3.023346655611956
UTNTLavaLip_tntle_13762_0|13762|0|2381|2352|-2133.0|1079.0|-2105.0|1082.0|-2119.0|1080.5|280.0|280.0|280.0|QLAVA|LAVAHR|2.401171589037318
UTNTLavaLip_tntle_13765_0|13765|0|2315|2336|-2075.0|1099.0|-2070.0|1089.0|-2072.5|1094.0|184.0|184.0|184.0|QLAVA|LAVAHR|1.375
UTNTLavaLip_tntle_13767_0|13767|0|2320|2323|-847.0|1139.0|-828.0|1133.0|-837.5|1136.0|176.0|176.0|176.0|QLAVA|LAVAHR|2.0953818267800264
UTNTLavaLip_tntle_13777_0|13777|0|2322|2314|-816.0|1053.0|-800.0|1058.0|-808.0|1055.5|0.0|0.0|0.0|QLAVA|LAVAHR|1.4577379737113252
UTNTLavaLip_tntle_13778_0|13778|0|2322|2314|-829.0|1051.0|-816.0|1053.0|-822.5|1052.0|0.0|0.0|0.0|QLAVA|LAVAHR|1.4577379737113252
UTNTLavaLip_tntle_13779_0|13779|0|2322|2314|-842.0|1055.0|-829.0|1051.0|-835.5|1053.0|0.0|0.0|0.0|QLAVA|LAVAHR|1.4577379737113252
UTNTLavaLip_tntle_13785_0|13785|0|2308|2307|-976.0|1060.0|-962.0|1057.0|-969.0|1058.5|-88.0|-88.0|-88.0|QLAVA|LAVAHR|1.7897276329095442
UTNTLavaLip_tntle_13787_0|13787|0|2308|2307|-989.0|1075.0|-976.0|1060.0|-982.5|1067.5|-88.0|-88.0|-88.0|QLAVA|LAVAHR|1.7897276329095442
UTNTLavaLip_tntle_13800_0|13800|0|2330|2321|-819.0|1185.0|-803.0|1182.0|-811.0|1183.5|280.0|280.0|280.0|QLAVA|LAVAHR|1.8582585934148133
UTNTLavaLip_tntle_13804_0|13804|0|2372|2387|-2132.0|672.0|-2134.0|695.0|-2133.0|683.5|264.0|264.0|264.0|QLAVA|LAVAHR|2.2946949688357274
UTNTLavaLip_tntle_13814_0|13814|0|2346|2364|-1842.0|1390.0|-1853.0|1405.0|-1847.5|1397.5|216.0|216.0|216.0|QLAVA|LAVAHR|2.3251344047172844
UTNTLavaLip_tntle_13840_0|13840|0|2319|2318|-1658.0|332.0|-1686.0|358.0|-1672.0|345.0|240.0|240.0|240.0|QLAVA|LAVAHR|3.6336104634371584
UTNTLavaLip_tntle_13841_0|13841|0|2348|2347|-2057.0|1040.0|-2035.0|1048.0|-2046.0|1044.0|152.0|152.0|152.0|QLAVA|LAVAHR|2.576941016011038
UTNTLavaLip_tntle_13850_0|13850|0|2334|2316|-2064.0|1147.0|-2069.0|1162.0|-2066.5|1154.5|280.0|280.0|280.0|QLAVA|LAVAHR|1.9525624189766635
UTNTLavaLip_tntle_13858_0|13858|0|2320|2323|-860.0|1155.0|-847.0|1139.0|-853.5|1147.0|176.0|176.0|176.0|QLAVA|LAVAHR|2.0953818267800264
UTNTLavaLip_tntle_13859_0|13859|0|2322|2309|-901.0|1140.0|-905.0|1125.0|-903.0|1132.5|0.0|0.0|0.0|QLAVA|LAVAHR|1.940521837032503
UTNTLavaLip_tntle_13861_0|13861|0|2330|2321|-830.0|1195.0|-819.0|1185.0|-824.5|1190.0|280.0|280.0|280.0|QLAVA|LAVAHR|1.8582585934148133
UTNTLavaLip_tntle_13864_0|13864|0|2330|2321|-834.0|1215.0|-830.0|1195.0|-832.0|1205.0|280.0|280.0|280.0|QLAVA|LAVAHR|1.8582585934148133
UTNTLavaLip_tntle_13886_0|13886|0|2359|2365|-2121.0|1143.0|-2126.0|1174.0|-2123.5|1158.5|384.0|384.0|384.0|QLAVA|LAVAHR|1.6770509831248424
UTNTLavaLip_tntle_13887_0|13887|0|2359|2365|-2158.0|1104.0|-2135.0|1117.0|-2146.5|1110.5|384.0|384.0|384.0|QLAVA|LAVAHR|1.6770509831248424
UTNTLavaLip_tntle_13888_0|13888|0|2381|2352|-2105.0|1082.0|-2093.0|1097.0|-2099.0|1089.5|280.0|280.0|280.0|QLAVA|LAVAHR|2.401171589037318
UTNTLavaLip_tntle_13889_0|13889|0|2359|2365|-2135.0|1117.0|-2127.0|1131.0|-2131.0|1124.0|384.0|384.0|384.0|QLAVA|LAVAHR|1.6770509831248424
UTNTLavaLip_tntle_13891_0|13891|0|2334|2316|-2063.0|1125.0|-2064.0|1147.0|-2063.5|1136.0|280.0|280.0|280.0|QLAVA|LAVAHR|1.9525624189766635
UTNTLavaLip_tntle_13931_0|13931|0|2342|2398|-1977.0|739.0|-1967.0|769.0|-1972.0|754.0|-8.0|-8.0|-8.0|QLAVA|LAVAHR|3.377314021526574
UTNTLavaLip_tntle_13933_0|13933|0|2342|2398|-1967.0|769.0|-1978.0|805.0|-1972.5|787.0|-8.0|-8.0|-8.0|QLAVA|LAVAHR|3.377314021526574
UTNTLavaLip_tntle_13951_0|13951|0|2368|2338|-1657.0|1320.0|-1631.0|1315.0|-1644.0|1317.5|0.0|0.0|0.0|QLAVA|LAVAHR|1.8200274723201295
UTNTLavaLip_tntle_13954_0|13954|0|2339|2385|-1728.0|1214.0|-1703.0|1220.0|-1715.5|1217.0|-64.0|-64.0|-64.0|QLAVA|LAVAHR|2.23606797749979
UTNTLavaLip_tntle_13960_0|13960|0|2329|2369|-1749.0|1394.0|-1759.0|1423.0|-1754.0|1408.5|144.0|144.0|144.0|QLAVA|LAVAHR|2.1396553460779613
UTNTLavaLip_tntle_13966_0|13966|0|2368|2338|-1674.0|1334.0|-1657.0|1320.0|-1665.5|1327.0|0.0|0.0|0.0|QLAVA|LAVAHR|1.8200274723201295
UTNTLavaLip_tntle_13974_0|13974|0|2346|2364|-1834.0|1312.0|-1828.0|1336.0|-1831.0|1324.0|216.0|216.0|216.0|QLAVA|LAVAHR|2.3251344047172844
UTNTLavaLip_tntle_13996_0|13996|0|2397|2367|-1265.0|425.0|-1289.0|419.0|-1277.0|422.0|-80.0|-80.0|-80.0|QLAVA|LAVAHR|3.0
UTNTLavaLip_tntle_14007_0|14007|0|2337|2388|-1568.0|357.0|-1584.0|371.0|-1576.0|364.0|-8.0|-8.0|-8.0|QLAVA|LAVAHR|2.6575364531836625
UTNTLavaLip_tntle_14008_0|14008|0|2337|2388|-1584.0|371.0|-1582.0|401.0|-1583.0|386.0|-8.0|-8.0|-8.0|QLAVA|LAVAHR|2.6575364531836625
UTNTLavaLip_tntle_14009_0|14009|0|2337|2388|-1596.0|430.0|-1629.0|445.0|-1612.5|437.5|-8.0|-8.0|-8.0|QLAVA|LAVAHR|2.6575364531836625
UTNTLavaLip_tntle_14013_0|14013|0|2337|2388|-1582.0|401.0|-1596.0|430.0|-1589.0|415.5|-8.0|-8.0|-8.0|QLAVA|LAVAHR|2.6575364531836625
UTNTLavaLip_tntle_14016_0|14016|0|2356|2363|-897.0|494.0|-898.0|455.0|-897.5|474.5|0.0|0.0|0.0|QLAVA|LAVAHR|4.0
UTNTLavaLip_tntle_14019_0|14019|0|2356|2363|-882.0|525.0|-897.0|494.0|-889.5|509.5|0.0|0.0|0.0|QLAVA|LAVAHR|4.0
UTNTLavaLip_tntle_14028_0|14028|0|2356|2363|-898.0|455.0|-925.0|429.0|-911.5|442.0|0.0|0.0|0.0|QLAVA|LAVAHR|4.0
UTNTLavaLip_tntle_14042_0|14042|0|2390|2344|-1197.0|143.0|-1205.0|171.0|-1201.0|157.0|128.0|128.0|128.0|QLAVA|LAVAHR|3.074593469062211
UTNTLavaLip_tntle_14043_0|14043|0|2390|2344|-1221.0|191.0|-1243.0|202.0|-1232.0|196.5|128.0|128.0|128.0|QLAVA|LAVAHR|3.074593469062211
UTNTLavaLip_tntle_14059_0|14059|0|2353|2391|-1209.0|76.0|-1216.0|53.0|-1212.5|64.5|328.0|328.0|328.0|QLAVA|LAVAHR|2.918154382482188
